date,ville,type,categorie,produit,quantite,prix_unitaire,remise,montant,marge,client_id
2023-10-02,ROUBAIX,Magasin,Sport,Raquette tennis,4.0,706.19,0.0,2824.76,1448.16,85.0
2024-01-01,Dunkerque,Magasin,Bricolage,Tournevis set,2.0,636.28,0.0,1272.56,640.88,148.0
2023-11-04,LILLE,Magasin,Bricolage,Boîte à outils,3.0,83.21,0.0,,68.97,296.0
2024-09-10,TOURCOING,Magasin,Mode,Robe été,3.0,296.52,0.0,889.56,217.38,257.0
2024-07-24,dunkerque,Magasin,Bricolage,Perceuse,7.0,105.66,0.0,739.62,151.9,40.0
2023-01-12,  Roubaix ,Magasin,Mode,Baskets ville,5.0,460.51,0.0,"2302,55",740.25,236.0
2023-03-03,Roubaix,Magasin,Sport,Haltères 10kg,1.0,98.3,0.05,93.38,37.78,257.0
02/10/2024,Amiens,Magasin,Sport,Maillot bain,3.0,350.77,0.0,1052.31,597.9,422.0
07/06/2024,Tourcoing,Magasin,Maison,Lampe LED,3.0,134.22,0.05,382.53,184.71,295.0
2023-03-19,valenciennes,Magasin,Électroménager,Réfrigérateur,5.0,387.37,0.0,1936.85,563.9,525.0
01/03/2024,Amiens,Magasin,Sport,Haltères 10kg,1.0,98.3,0.0,98.3,42.7,413.0
05/08/2024,Lille,Magasin,Électroménager,Robot cuiseur,1.0,249.97,0.0,"249,97",91.92,345.0
2023-05-27,roubaix,Magasin,Sport,Maillot bain,3.0,350.77,0.0,1052.31,597.9,20.0
23/12/2023,En ligne,E-commerce,Maison,Rideau occultant,6.0,101.21,0.0,607.26,269.34,516.0
2023-07-03,Tourcoing,Magasin,Sport,Chaussures running,2.0,569.53,0.0,1139.06,620.4,535.0
2023-12-26,tourcoing,Magasin,Mode,T-shirt coton,4.0,504.67,0.05,1917.75,699.99,581.0
2024-01-30,Tourcoing,Magasin,Électroménager,Aspirateur,2.0,191.18,0.0,382.36,193.1,364.0
26/05/2023,Amiens,Magasin,Bricolage,Échelle alu,1.0,354.67,0.0,354.67,168.4,
2024-06-24,dunkerque,Magasin,Mode,Robe été,-4.0,296.52,0.0,1186.08,289.84,461.0
2023-03-23,Roubaix,Magasin,Sport,Raquette tennis,-4.0,706.19,0.0,,1448.16,580.0
2023-11-23,Lille,Magasin,Sport,Ballon foot,4.0,100.1,0.0,400.4,231.6,20.0
2024-07-10,en ligne,E-commerce,Électroménager,Robot cuiseur,6.0,249.97,0.0,1499.82,551.52,307.0
14/09/2023,Lille,Magasin,Sport,Haltères 10kg,1.0,98.3,0.0,98.3,42.7,192.0
2024-02-07,tourcoing,Magasin,Sport,Raquette tennis,3.0,706.19,0.0,2118.57,1086.12,539.0
2024-01-23,Roubaix,Magasin,Sport,Tapis yoga,6.0,658.36,0.1,"3555,14",1721.24,216.0
2023-02-01,lille,Magasin,Sport,Haltères 10kg,1.0,98.3,0.0,"98,3",42.7,210.0
2024-11-16,ROUBAIX,Magasin,Sport,Raquette tennis,2.0,706.19,0.0,1412.38,724.08,458.0
2024-11-19,  Lille ,Magasin,Sport,Vélo VTT,3.0,545.21,0.0,1635.63,703.5,340.0
23/11/2024,  Dunkerque ,Magasin,Maison,Set casseroles,1.0,706.85,0.1,636.17,336.99,201.0
2023-01-23,En ligne,E-commerce,Sport,Vélo VTT,3.0,545.21,0.0,1635.63,703.5,36.0
2024-08-31,Tourcoing,Magasin,Électroménager,Robot cuiseur,4.0,249.97,0.0,999.88,367.68,415.0
2024-12-11,lille,Magasin,Sport,Raquette tennis,1.0,706.19,0.0,706.19,362.04,278.0
2023-07-22,Amiens,Magasin,Sport,Chaussures running,1.0,569.53,0.0,569.53,310.2,97.0
05/03/2024,Roubaix,Magasin,Sport,Ballon foot,1.0,100.1,0.0,100.1,57.9,494.0
2023-06-13,Lille,Magasin,Bricolage,Peinture 5L,2.0,609.0,0.0,1218.0,650.92,492.0
08/09/2024,tourcoing,Magasin,Bricolage,Boîte à outils,4.0,83.21,0.2,,25.39,478.0
2023-02-24,Roubaix,Magasin,Maison,Set casseroles,3.0,706.85,0.0,2120.55,1223.01,182.0
2023-06-10,Tourcoing,Magasin,Électroménager,Cafetière,3.0,392.24,0.0,1176.72,643.68,294.0
2023-06-03,Lille,Magasin,Électroménager,Réfrigérateur,5.0,387.37,0.0,1936.85,563.9,530.0
2024-12-30,VALENCIENNES,Magasin,Sport,Tapis yoga,4.0,658.36,0.0,"2633,44",1410.84,404.0
2024-02-18,Dunkerque,Magasin,Maison,Rideau occultant,2.0,101.21,0.0,202.42,89.78,553.0
2024-06-02,Lille,Magasin,Maison,Rideau occultant,2.0,101.21,0.0,202.42,89.78,227.0
2024-08-06,LILLE,Magasin,Électroménager,Aspirateur,1.0,191.18,0.05,181.62,86.99,284.0
2023-03-05,Roubaix,Magasin,Électroménager,Aspirateur,2.0,191.18,0.0,382.36,193.1,594.0
2024-09-06,EN LIGNE,E-commerce,Électroménager,Robot cuiseur,3.0,249.97,0.0,749.91,275.76,390.0
2023-09-08,Dunkerque,Magasin,Sport,Tapis yoga,4.0,658.36,0.0,2633.44,1410.84,491.0
2024-03-02,Roubaix,Magasin,Bricolage,Peinture 5L,3.0,609.0,0.0,1827.0,976.38,69.0
2023-01-05,LILLE,Magasin,Sport,Vélo VTT,4.0,545.21,0.0,"2180,84",938.0,561.0
2023-12-28,Valenciennes,Magasin,Bricolage,Perceuse,6.0,105.66,0.0,633.96,130.2,340.0
2023-07-12,Amiens,Magasin,Électroménager,Micro-ondes,1.0,453.16,0.0,453.16,171.56,94.0
2023-06-09,Amiens,Magasin,Électroménager,Bouilloire,4.0,726.04,0.05,2758.95,1423.99,63.0
2024-03-11,Tourcoing,Magasin,Bricolage,Échelle alu,2.0,354.67,0.05,673.87,301.33,404.0
2023-03-17,lille,Magasin,Bricolage,Tournevis set,1.0,636.28,0.0,636.28,320.44,186.0
2023-09-21,roubaix,Magasin,Maison,Étagère bois,5.0,279.59,0.0,"1397,95",445.6,396.0
2024-10-03,Lille,Magasin,Maison,Canapé 3 places,3.0,246.23,0.05,701.76,133.71,162.0
2024-09-02,En ligne,E-commerce,Sport,Haltères 10kg,1.0,98.3,0.05,"93,38",37.78,322.0
2023-04-23,  Valenciennes ,Magasin,Électroménager,Robot cuiseur,1.0,249.97,0.0,249.97,91.92,457.0
2024-08-05,Lille,Magasin,Mode,Robe été,5.0,296.52,0.0,1482.6,362.3,195.0
2023-10-04,en ligne,E-commerce,Maison,Lampe LED,,134.22,0.0,134.22,68.28,587.0
2024-07-18,Roubaix,Magasin,Mode,Robe été,5.0,296.52,0.1,1334.34,214.04,500.0
2024-06-06,  Roubaix ,Magasin,Sport,Chaussures running,3.0,569.53,0.0,1708.59,930.6,
2024-07-14,Dunkerque,Magasin,Bricolage,Tournevis set,5.0,636.28,0.0,3181.4,1602.2,426.0
2024-07-23,Amiens,Magasin,Mode,Pull laine,7.0,884.49,0.0,"6191,43",3472.42,376.0
2024-08-10,En ligne,E-commerce,Sport,Raquette tennis,1.0,706.19,0.0,706.19,362.04,121.0
2024-05-31,tourcoing,Magasin,Mode,Jean homme,3.0,272.27,0.0,816.81,276.36,5.0
2024-11-07,amiens,Magasin,Mode,Robe été,1.0,296.52,0.0,296.52,72.46,348.0
2024-11-13,Amiens,Magasin,Sport,Chaussures running,3.0,569.53,0.0,1708.59,930.6,112.0
2024-09-22,  Tourcoing ,Magasin,Électroménager,Réfrigérateur,4.0,387.37,0.0,1549.48,451.12,476.0
2023-03-19,  En ligne ,E-commerce,Électroménager,Aspirateur,1.0,191.18,0.0,191.18,96.55,469.0
2023-07-02,Valenciennes,Magasin,Sport,Haltères 10kg,4.0,98.3,0.0,393.2,170.8,502.0
2023-10-28,Dunkerque,Magasin,Électroménager,Micro-ondes,1.0,453.16,0.0,453.16,171.56,254.0
05/02/2024,  Valenciennes ,Magasin,Bricolage,Tournevis set,1.0,636.28,0.1,572.65,256.81,577.0
28/01/2023,Lille,Magasin,Mode,Pull laine,3.0,884.49,0.0,2653.47,1488.18,81.0
22/01/2024,Roubaix,Magasin,Sport,Chaussures running,5.0,569.53,0.0,2847.65,1551.0,80.0
2023-02-19,  Valenciennes ,Magasin,Mode,Baskets ville,2.0,460.51,0.1,828.92,204.0,59.0
2024-04-02,Roubaix,Magasin,Bricolage,Tournevis set,5.0,636.28,0.0,3181.4,1602.2,223.0
12/07/2024,Dunkerque,Magasin,Sport,Haltères 10kg,4.0,98.3,0.0,393.2,170.8,498.0
28/06/2023,Amiens,Magasin,Maison,Couette 220x240,3.0,224.09,0.0,672.27,271.17,271.0
2023-06-11,Lille,Magasin,Bricolage,Perceuse,1.0,105.66,0.0,105.66,21.7,45.0
2024-10-28,Dunkerque,Magasin,Bricolage,Peinture 5L,1.0,609.0,0.05,578.55,295.01,459.0
08/12/2023,tourcoing,Magasin,Sport,Tapis yoga,2.0,658.36,0.1,1185.05,573.75,41.0
2023-07-10,roubaix,Magasin,Sport,Raquette tennis,1.0,706.19,0.0,706.19,362.04,405.0
2024-12-24,Lille,Magasin,Mode,T-shirt coton,6.0,504.67,0.0,"3028,02",1201.38,336.0
28/04/2024,En ligne,E-commerce,Bricolage,Tournevis set,,636.28,0.0,3181.4,1602.2,159.0
25/07/2024,Dunkerque,Magasin,Maison,Rideau occultant,3.0,101.21,0.0,303.63,134.67,462.0
11/10/2023,Amiens,Magasin,Mode,Pull laine,4.0,884.49,0.05,3361.06,1807.34,116.0
03/08/2024,dunkerque,Magasin,Électroménager,Cafetière,1.0,392.24,0.0,"392,24",214.56,453.0
2023-06-20,En ligne,E-commerce,Électroménager,Micro-ondes,2.0,453.16,0.0,906.32,343.12,419.0
2023-05-16,AMIENS,Magasin,Sport,Maillot bain,1.0,350.77,0.0,350.77,199.3,495.0
29/05/2024,amiens,Magasin,Mode,Pull laine,3.0,884.49,0.0,,1488.18,442.0
2024-03-03,valenciennes,Magasin,Bricolage,Peinture 5L,6.0,609.0,0.1,,1587.36,478.0
2024-03-29,  Roubaix ,Magasin,Mode,Robe été,1.0,296.52,0.0,296.52,72.46,508.0
06/05/2024,Tourcoing,Magasin,Électroménager,Micro-ondes,4.0,453.16,0.0,1812.64,686.24,186.0
2023-11-15,Dunkerque,Magasin,Bricolage,Tournevis set,1.0,636.28,0.0,636.28,320.44,234.0
2023-08-13,Valenciennes,Magasin,Bricolage,Perceuse,3.0,105.66,0.0,316.98,65.1,267.0
09/11/2024,dunkerque,Magasin,Sport,Vélo VTT,3.0,545.21,0.0,1635.63,703.5,183.0
2024-03-27,EN LIGNE,E-commerce,Électroménager,Robot cuiseur,5.0,249.97,0.0,1249.85,459.6,347.0
2023-12-13,  Tourcoing ,Magasin,Mode,Robe été,6.0,296.52,0.05,1690.16,345.8,224.0
2023-08-22,  Lille ,Magasin,Maison,Set casseroles,5.0,706.85,0.0,3534.25,2038.35,335.0
2024-09-13,Lille,Magasin,Mode,Baskets ville,4.0,460.51,0.05,1749.94,500.1,319.0
2023-03-14,Tourcoing,Magasin,Bricolage,Perceuse,1.0,105.66,0.2,,0.57,194.0
27/03/2023,Amiens,Magasin,Mode,Jean homme,2.0,272.27,0.0,544.54,184.24,110.0
2023-04-14,Lille,Magasin,Électroménager,Aspirateur,3.0,191.18,0.1,516.19,232.3,578.0
2024-08-20,En ligne,E-commerce,Maison,Rideau occultant,3.0,101.21,0.0,"303,63",134.67,92.0
2024-04-16,Roubaix,Magasin,Électroménager,Réfrigérateur,1.0,387.37,0.0,387.37,112.78,491.0
2024-01-08,Roubaix,Magasin,Sport,Haltères 10kg,3.0,98.3,0.0,294.9,128.1,457.0
12/10/2023,Tourcoing,Magasin,Électroménager,Réfrigérateur,1.0,387.37,0.0,387.37,112.78,309.0
30/11/2024,Amiens,Magasin,Sport,Maillot bain,3.0,350.77,0.0,1052.31,597.9,429.0
2023-10-22,lille,Magasin,Électroménager,Bouilloire,-5.0,726.04,0.05,3448.69,1779.99,530.0
2023-12-24,TOURCOING,Magasin,Sport,Chaussures running,,569.53,0.0,3417.18,1861.2,345.0
2024-07-25,DUNKERQUE,Magasin,Électroménager,Réfrigérateur,3.0,387.37,0.0,1162.11,338.34,226.0
2024-09-21,Roubaix,Magasin,Mode,Baskets ville,4.0,460.51,0.0,1842.04,592.2,
2023-01-11,EN LIGNE,E-commerce,Maison,Lampe LED,,134.22,0.0,"134,22",68.28,154.0
2023-05-04,Lille,Magasin,Mode,Baskets ville,4.0,460.51,0.0,1842.04,592.2,531.0
2024-08-06,Valenciennes,Magasin,Électroménager,Bouilloire,3.0,726.04,0.0,2178.12,1176.9,249.0
2024-02-24,Lille,Magasin,Maison,Étagère bois,1.0,279.59,0.0,279.59,89.12,67.0
19/01/2024,Amiens,Magasin,Mode,Baskets ville,5.0,460.51,0.1,2072.3,510.0,343.0
2023-07-23,  En ligne ,E-commerce,Maison,Étagère bois,2.0,279.59,0.0,559.18,178.24,160.0
2023-11-16,  Lille ,Magasin,Maison,Rideau occultant,2.0,101.21,0.1,182.18,69.54,247.0
2024-06-01,Tourcoing,Magasin,Électroménager,Aspirateur,1.0,191.18,0.0,191.18,96.55,
05/09/2023,Valenciennes,Magasin,Bricolage,Échelle alu,4.0,354.67,0.0,1418.68,673.6,189.0
2023-12-20,Roubaix,Magasin,Sport,Ballon foot,2.0,100.1,0.0,200.2,115.8,476.0
2023-07-26,DUNKERQUE,Magasin,Bricolage,Boîte à outils,2.0,83.21,0.0,166.42,45.98,455.0
05/11/2023,Tourcoing,Magasin,Maison,Lampe LED,2.0,134.22,0.1,"241,6",109.72,43.0
2023-02-08,Lille,Magasin,Maison,Set casseroles,1.0,706.85,0.05,671.51,372.33,562.0
2024-10-09,Dunkerque,Magasin,Mode,Robe été,1.0,296.52,0.0,296.52,72.46,382.0
2024-02-11,Dunkerque,Magasin,Maison,Étagère bois,3.0,279.59,0.0,838.77,267.36,413.0
22/03/2023,en ligne,E-commerce,Électroménager,Robot cuiseur,1.0,249.97,0.0,249.97,91.92,167.0
27/09/2023,dunkerque,Magasin,Maison,Lampe LED,4.0,134.22,0.0,536.88,273.12,573.0
22/02/2023,valenciennes,Magasin,Sport,Haltères 10kg,1.0,98.3,0.0,98.3,42.7,577.0
2024-08-11,En ligne,E-commerce,Maison,Rideau occultant,4.0,101.21,0.0,404.84,179.56,7.0
2024-07-11,En ligne,E-commerce,Maison,Canapé 3 places,8.0,246.23,0.0,,455.04,204.0
2023-08-25,TOURCOING,Magasin,Électroménager,Robot cuiseur,1.0,249.97,0.0,249.97,91.92,
2023-02-01,Roubaix,Magasin,Mode,Baskets ville,1.0,460.51,0.0,460.51,148.05,420.0
2024-01-01,Amiens,Magasin,Électroménager,Micro-ondes,6.0,453.16,0.0,2718.96,1029.36,408.0
2024-04-26,ROUBAIX,Magasin,Mode,Pull laine,4.0,884.49,0.0,,1984.24,460.0
2024-03-25,Lille,Magasin,Électroménager,Robot cuiseur,1.0,249.97,0.0,249.97,91.92,111.0
12/03/2024,  Amiens ,Magasin,Mode,Pull laine,1.0,884.49,0.0,884.49,496.06,94.0
19/04/2024,Roubaix,Magasin,Électroménager,Aspirateur,2.0,191.18,0.05,363.24,173.98,220.0
05/10/2024,Tourcoing,Magasin,Électroménager,Micro-ondes,3.0,453.16,0.0,1359.48,514.68,10.0
2023-04-19,valenciennes,Magasin,Électroménager,Réfrigérateur,4.0,387.37,0.0,1549.48,451.12,283.0
13/02/2024,Lille,Magasin,Sport,Maillot bain,1.0,350.77,0.05,333.23,181.76,
2024-11-01,EN LIGNE,E-commerce,Sport,Tapis yoga,1.0,658.36,0.0,658.36,352.71,553.0
01/01/2024,Valenciennes,Magasin,Maison,Set casseroles,5.0,706.85,0.1,3180.82,1684.93,284.0
2024-08-18,Dunkerque,Magasin,Maison,Étagère bois,3.0,279.59,0.2,671.02,99.61,191.0
2023-05-08,  Roubaix ,Magasin,Électroménager,Réfrigérateur,4.0,387.37,0.0,1549.48,451.12,86.0
2024-07-16,Valenciennes,Magasin,Mode,Veste hiver,2.0,655.99,0.0,1311.98,648.16,18.0
09/12/2023,Amiens,Magasin,Mode,Veste hiver,1.0,655.99,0.0,655.99,324.08,460.0
2023-07-12,Valenciennes,Magasin,Mode,Jean homme,7.0,272.27,0.0,1905.89,644.84,241.0
2023-01-17,lille,Magasin,Bricolage,Tournevis set,3.0,636.28,0.0,"1908,84",961.32,42.0
2023-08-16,LILLE,Magasin,Mode,Baskets ville,2.0,460.51,0.05,874.97,250.05,200.0
2023-02-18,Lille,Magasin,Maison,Set casseroles,1.0,706.85,0.05,671.51,372.33,533.0
2023-01-22,Lille,Magasin,Bricolage,Boîte à outils,6.0,83.21,0.0,499.26,137.94,470.0
2023-03-31,Lille,Magasin,Maison,Rideau occultant,1.0,101.21,0.0,101.21,44.89,442.0
2023-02-26,Amiens,Magasin,Maison,Set casseroles,4.0,706.85,0.0,2827.4,1630.68,433.0
2023-05-12,valenciennes,Magasin,Maison,Lampe LED,1.0,134.22,0.0,134.22,68.28,155.0
2023-04-19,En ligne,E-commerce,Maison,Étagère bois,5.0,279.59,0.0,1397.95,445.6,572.0
25/03/2024,DUNKERQUE,Magasin,Mode,T-shirt coton,1.0,504.67,0.0,504.67,200.23,520.0
2024-08-12,Lille,Magasin,Maison,Couette 220x240,4.0,224.09,0.0,896.36,361.56,223.0
2024-05-03,En ligne,E-commerce,Mode,Robe été,5.0,296.52,0.0,1482.6,362.3,
2024-02-26,Amiens,Magasin,Électroménager,Robot cuiseur,1.0,249.97,0.0,249.97,91.92,437.0
2024-08-12,  Lille ,Magasin,Électroménager,Robot cuiseur,6.0,249.97,0.0,1499.82,551.52,301.0
2023-07-21,  Amiens ,Magasin,Sport,Chaussures running,4.0,569.53,0.0,2278.12,1240.8,494.0
2024-12-08,en ligne,E-commerce,Sport,Tapis yoga,2.0,658.36,0.05,1250.88,639.58,
2023-11-24,En ligne,E-commerce,Maison,Étagère bois,3.0,279.59,0.0,838.77,267.36,75.0
2024-08-29,Tourcoing,Magasin,Mode,Robe été,2.0,296.52,0.1,533.74,85.62,407.0
2024-09-21,Roubaix,Magasin,Bricolage,Peinture 5L,2.0,609.0,0.0,"1218,0",650.92,
2024-04-09,Roubaix,Magasin,Maison,Lampe LED,2.0,134.22,0.0,268.44,136.56,201.0
22/06/2024,Tourcoing,Magasin,Sport,Tapis yoga,3.0,658.36,0.0,1975.08,1058.13,305.0
2024-06-23,Dunkerque,Magasin,Maison,Set casseroles,,706.85,0.0,"2827,4",1630.68,434.0
2024-07-31,Amiens,Magasin,Électroménager,Aspirateur,1.0,191.18,0.0,,96.55,343.0
31/01/2024,Lille,Magasin,Maison,Set casseroles,8.0,706.85,0.0,5654.8,3261.36,89.0
2024-07-06,  Dunkerque ,Magasin,Sport,Haltères 10kg,,98.3,0.0,"294,9",128.1,229.0
08/05/2023,En ligne,E-commerce,Électroménager,Réfrigérateur,4.0,387.37,0.0,1549.48,451.12,65.0
2024-05-25,  Tourcoing ,Magasin,Électroménager,Cafetière,2.0,392.24,0.1,706.03,350.67,523.0
10/02/2024,Dunkerque,Magasin,Maison,Lampe LED,3.0,134.22,0.0,402.66,204.84,164.0
2024-07-16,En ligne,E-commerce,Sport,Maillot bain,1.0,350.77,0.0,350.77,199.3,400.0
2023-11-09,Dunkerque,Magasin,Électroménager,Cafetière,2.0,392.24,0.1,706.03,350.67,357.0
08/08/2024,Tourcoing,Magasin,Sport,Raquette tennis,,706.19,0.0,3530.95,1810.2,413.0
2024-11-05,Dunkerque,Magasin,Mode,Pull laine,5.0,884.49,0.0,4422.45,2480.3,385.0
2023-09-12,Amiens,Magasin,Sport,Maillot bain,5.0,350.77,0.0,1753.85,996.5,404.0
13/10/2024,  En ligne ,E-commerce,Maison,Set casseroles,2.0,706.85,0.05,1343.02,744.65,58.0
2023-05-14,Roubaix,Magasin,Maison,Canapé 3 places,3.0,246.23,0.0,738.69,170.64,39.0
2024-05-21,En ligne,E-commerce,Bricolage,Peinture 5L,-1.0,609.0,0.0,609.0,325.46,382.0
2023-07-12,Roubaix,Magasin,Sport,Tapis yoga,7.0,658.36,0.0,4608.52,2468.97,279.0
2024-05-25,Tourcoing,Magasin,Bricolage,Perceuse,5.0,105.66,0.0,528.3,108.5,467.0
2024-10-29,Dunkerque,Magasin,Mode,T-shirt coton,4.0,504.67,0.0,2018.68,800.92,187.0
2023-01-06,Tourcoing,Magasin,Mode,Baskets ville,2.0,460.51,0.05,874.97,250.05,4.0
23/05/2023,Lille,Magasin,Mode,Jean homme,1.0,272.27,0.05,258.66,78.51,149.0
26/05/2024,Roubaix,Magasin,Maison,Set casseroles,3.0,706.85,0.0,,1223.01,162.0
2024-04-26,Roubaix,Magasin,Sport,Haltères 10kg,3.0,98.3,0.0,294.9,128.1,547.0
2024-11-27,Lille,Magasin,Maison,Canapé 3 places,2.0,246.23,0.0,492.46,113.76,263.0
2023-08-17,Lille,Magasin,Sport,Tapis yoga,2.0,658.36,0.0,1316.72,705.42,358.0
20/01/2023,Amiens,Magasin,Mode,Pull laine,,884.49,0.0,4422.45,2480.3,321.0
2024-09-17,roubaix,Magasin,Maison,Rideau occultant,3.0,101.21,0.2,242.9,73.94,550.0
12/04/2024,lille,Magasin,Bricolage,Perceuse,1.0,105.66,0.0,105.66,21.7,35.0
2023-07-09,EN LIGNE,E-commerce,Bricolage,Perceuse,3.0,105.66,0.0,316.98,65.1,410.0
2023-10-05,TOURCOING,Magasin,Sport,Haltères 10kg,3.0,98.3,0.05,280.15,113.35,288.0
2023-05-02,  Valenciennes ,Magasin,Mode,Baskets ville,4.0,460.51,0.0,1842.04,592.2,236.0
2023-05-01,Lille,Magasin,Mode,Jean homme,5.0,272.27,0.0,1361.35,460.6,371.0
02/07/2023,dunkerque,Magasin,Sport,Ballon foot,,100.1,0.0,100.1,57.9,573.0
18/03/2023,Lille,Magasin,Mode,T-shirt coton,1.0,504.67,0.05,479.44,175.0,272.0
2024-03-13,tourcoing,Magasin,Mode,Pull laine,4.0,884.49,0.0,3537.96,1984.24,533.0
2024-10-04,Dunkerque,Magasin,Sport,Raquette tennis,2.0,706.19,0.05,1341.76,653.46,535.0
2023-02-01,Roubaix,Magasin,Maison,Étagère bois,2.0,279.59,0.0,559.18,178.24,187.0
2024-01-09,En ligne,E-commerce,Électroménager,Réfrigérateur,2.0,387.37,0.1,697.27,148.09,406.0
2023-09-22,LILLE,Magasin,Sport,Maillot bain,1.0,350.77,0.0,350.77,199.3,11.0
07/08/2024,Lille,Magasin,Maison,Rideau occultant,3.0,101.21,0.1,273.27,104.31,575.0
2023-08-06,AMIENS,Magasin,Maison,Lampe LED,5.0,134.22,0.0,671.1,341.4,428.0
2023-11-13,lille,Magasin,Maison,Rideau occultant,3.0,101.21,0.0,303.63,134.67,188.0
2023-08-11,Tourcoing,Magasin,Mode,Veste hiver,3.0,655.99,0.0,1967.97,972.24,459.0
2023-03-21,Lille,Magasin,Électroménager,Micro-ondes,4.0,453.16,0.0,1812.64,686.24,186.0
2024-02-11,Roubaix,Magasin,Mode,Baskets ville,1.0,460.51,0.0,460.51,148.05,360.0
2024-03-02,Roubaix,Magasin,Sport,Tapis yoga,4.0,658.36,0.0,2633.44,1410.84,262.0
2023-12-14,tourcoing,Magasin,Électroménager,Cafetière,7.0,392.24,0.0,"2745,68",1501.92,590.0
2023-07-05,  Lille ,Magasin,Mode,Veste hiver,8.0,655.99,0.0,5247.92,2592.64,451.0
2024-01-21,lille,Magasin,Bricolage,Boîte à outils,3.0,83.21,0.0,249.63,68.97,195.0
2024-10-02,Tourcoing,Magasin,Sport,Tapis yoga,3.0,658.36,0.0,1975.08,1058.13,36.0
17/10/2023,LILLE,Magasin,Mode,Baskets ville,2.0,460.51,0.0,"921,02",296.1,206.0
2024-11-10,DUNKERQUE,Magasin,Sport,Ballon foot,4.0,100.1,0.0,400.4,231.6,28.0
2023-03-12,Lille,Magasin,Mode,Pull laine,1.0,884.49,0.0,884.49,496.06,404.0
12/10/2023,en ligne,E-commerce,Électroménager,Bouilloire,3.0,726.04,0.0,2178.12,1176.9,82.0
2024-10-31,ROUBAIX,Magasin,Sport,Ballon foot,,100.1,0.0,100.1,57.9,525.0
2024-11-21,Lille,Magasin,Bricolage,Tournevis set,3.0,636.28,0.0,1908.84,961.32,373.0
2024-12-15,ROUBAIX,Magasin,Électroménager,Cafetière,7.0,392.24,0.0,2745.68,1501.92,86.0
2024-11-11,Lille,Magasin,Sport,Haltères 10kg,1.0,98.3,0.0,98.3,42.7,56.0
12/01/2024,Amiens,Magasin,Mode,Robe été,5.0,296.52,0.1,1334.34,214.04,382.0
2023-03-15,amiens,Magasin,Mode,Robe été,4.0,296.52,0.0,1186.08,289.84,101.0
04/11/2024,  En ligne ,E-commerce,Mode,Robe été,3.0,296.52,0.0,889.56,217.38,71.0
2024-02-02,En ligne,E-commerce,Électroménager,Bouilloire,1.0,726.04,0.0,726.04,392.3,412.0
27/10/2023,EN LIGNE,E-commerce,Électroménager,Réfrigérateur,1.0,387.37,0.0,387.37,112.78,492.0
2023-09-13,Lille,Magasin,Mode,Veste hiver,4.0,655.99,0.0,2623.96,1296.32,288.0
2024-02-19,Amiens,Magasin,Mode,Jean homme,3.0,272.27,0.1,735.13,194.68,504.0
2023-04-30,LILLE,Magasin,Mode,T-shirt coton,2.0,504.67,0.0,1009.34,400.46,350.0
2024-11-10,Valenciennes,Magasin,Maison,Lampe LED,1.0,134.22,0.0,134.22,68.28,258.0
2023-08-31,tourcoing,Magasin,Maison,Étagère bois,1.0,279.59,0.0,279.59,89.12,
2024-05-30,TOURCOING,Magasin,Maison,Set casseroles,2.0,706.85,0.0,1413.7,815.34,192.0
2023-07-30,DUNKERQUE,Magasin,Électroménager,Aspirateur,2.0,191.18,0.0,"382,36",193.1,275.0
2024-03-01,Valenciennes,Magasin,Mode,Robe été,1.0,296.52,0.0,296.52,72.46,577.0
2024-09-16,Roubaix,Magasin,Mode,Jean homme,,272.27,0.0,816.81,276.36,3.0
2023-04-04,Lille,Magasin,Électroménager,Réfrigérateur,1.0,387.37,0.0,387.37,112.78,597.0
2024-12-21,Dunkerque,Magasin,Sport,Ballon foot,7.0,100.1,0.0,700.7,405.3,391.0
2023-06-17,  Roubaix ,Magasin,Maison,Couette 220x240,1.0,224.09,0.0,224.09,90.39,280.0
2023-04-05,Lille,Magasin,Maison,Lampe LED,1.0,134.22,0.05,127.51,61.57,597.0
2024-03-17,Roubaix,Magasin,Sport,Chaussures running,999.0,569.53,0.0,569.53,310.2,186.0
2023-06-22,valenciennes,Magasin,Sport,Tapis yoga,,658.36,0.0,1316.72,705.42,432.0
2024-11-01,  Valenciennes ,Magasin,Sport,Vélo VTT,3.0,545.21,0.05,1553.85,621.72,
2024-04-24,Lille,Magasin,Électroménager,Robot cuiseur,2.0,249.97,0.1,449.95,133.85,210.0
2024-06-14,tourcoing,Magasin,Bricolage,Échelle alu,1.0,354.67,0.1,319.2,132.93,382.0
2023-05-25,Amiens,Magasin,Bricolage,Peinture 5L,3.0,609.0,0.0,1827.0,976.38,38.0
2023-11-10,Lille,Magasin,Sport,Chaussures running,3.0,569.53,0.05,1623.16,845.17,503.0
2023-09-30,en ligne,E-commerce,Électroménager,Réfrigérateur,1.0,387.37,0.0,387.37,112.78,18.0
2023-08-02,En ligne,E-commerce,Maison,Canapé 3 places,4.0,246.23,0.1,886.43,129.03,358.0
10/06/2023,Lille,Magasin,Électroménager,Aspirateur,2.0,191.18,0.0,382.36,193.1,479.0
2024-03-23,Dunkerque,Magasin,Maison,Set casseroles,1.0,706.85,0.0,706.85,407.67,16.0
2023-09-05,Roubaix,Magasin,Électroménager,Robot cuiseur,2.0,249.97,0.05,474.94,158.84,479.0
