date,ville,type,categorie,produit,quantite,prix_unitaire,remise,montant,marge,client_id
2024-10-02,Amiens,Magasin,Sport,Maillot bain,3,350.77,0.0,1052.31,597.9,422
2024-10-03,Tourcoing,Magasin,Maison,Canapé 3 places,4,246.23,0.0,984.92,227.52,163
2024-10-03,Tourcoing,Magasin,Bricolage,Échelle alu,4,354.67,0.0,1418.68,673.6,151
2024-10-03,Dunkerque,Magasin,Maison,Rideau occultant,4,101.21,0.05,384.6,159.32,466
2024-10-03,Amiens,Magasin,Maison,Étagère bois,4,279.59,0.0,1118.36,356.48,357
2024-10-03,Lille,Magasin,Mode,T-shirt coton,3,504.67,0.0,1514.01,600.69,229
2024-10-03,Dunkerque,Magasin,Électroménager,Micro-ondes,2,453.16,0.0,906.32,343.12,477
2024-10-03,Dunkerque,Magasin,Sport,Tapis yoga,2,658.36,0.0,1316.72,705.42,240
2024-10-03,Lille,Magasin,Bricolage,Échelle alu,1,354.67,0.0,354.67,168.4,336
2024-10-03,Lille,Magasin,Bricolage,Échelle alu,2,354.67,0.0,709.34,336.8,392
2024-10-03,Amiens,Magasin,Mode,Baskets ville,2,460.51,0.0,921.02,296.1,304
2024-10-03,Valenciennes,Magasin,Électroménager,Bouilloire,2,726.04,0.0,1452.08,784.6,507
2024-10-03,En ligne,E-commerce,Sport,Maillot bain,3,350.77,0.05,999.69,545.28,304
2024-10-03,Dunkerque,Magasin,Électroménager,Cafetière,3,392.24,0.0,1176.72,643.68,547
2024-10-03,Roubaix,Magasin,Maison,Lampe LED,2,134.22,0.0,268.44,136.56,283
2024-10-03,Lille,Magasin,Électroménager,Bouilloire,3,726.04,0.0,2178.12,1176.9,79
2024-10-03,Amiens,Magasin,Électroménager,Micro-ondes,4,453.16,0.0,1812.64,686.24,56
2024-10-03,Lille,Magasin,Maison,Canapé 3 places,3,246.23,0.05,701.76,133.71,162
2024-10-03,En ligne,E-commerce,Électroménager,Robot cuiseur,1,249.97,0.05,237.47,79.42,588
2024-10-03,Valenciennes,Magasin,Mode,T-shirt coton,1,504.67,0.0,504.67,200.23,58
2024-10-03,Roubaix,Magasin,Maison,Étagère bois,2,279.59,0.1,503.26,122.32,551
2024-10-03,Tourcoing,Magasin,Maison,Set casseroles,2,706.85,0.05,1343.02,744.65,148
2024-10-03,Amiens,Magasin,Mode,Pull laine,3,884.49,0.0,2653.47,1488.18,407
2024-10-03,En ligne,E-commerce,Maison,Rideau occultant,1,101.21,0.0,101.21,44.89,44
2024-10-03,En ligne,E-commerce,Électroménager,Cafetière,3,392.24,0.0,1176.72,643.68,133
2024-10-03,Dunkerque,Magasin,Sport,Vélo VTT,1,545.21,0.0,545.21,234.5,587
2024-10-03,En ligne,E-commerce,Mode,Baskets ville,2,460.51,0.2,736.82,111.9,185
2024-10-04,Roubaix,Magasin,Bricolage,Échelle alu,1,354.67,0.0,354.67,168.4,280
2024-10-04,Amiens,Magasin,Maison,Set casseroles,2,706.85,0.0,1413.7,815.34,281
2024-10-04,Dunkerque,Magasin,Sport,Raquette tennis,2,706.19,0.05,1341.76,653.46,535
2024-10-04,Dunkerque,Magasin,Électroménager,Réfrigérateur,4,387.37,0.0,1549.48,451.12,5
2024-10-04,En ligne,E-commerce,Bricolage,Peinture 5L,3,609.0,0.0,1827.0,976.38,514
2024-10-04,Dunkerque,Magasin,Sport,Tapis yoga,3,658.36,0.05,1876.33,959.38,224
2024-10-04,Roubaix,Magasin,Électroménager,Réfrigérateur,1,387.37,0.0,387.37,112.78,443
2024-10-04,Lille,Magasin,Électroménager,Robot cuiseur,3,249.97,0.0,749.91,275.76,323
2024-10-04,Roubaix,Magasin,Maison,Canapé 3 places,1,246.23,0.1,221.61,32.26,99
2024-10-04,Tourcoing,Magasin,Mode,Pull laine,1,884.49,0.0,884.49,496.06,104
2024-10-04,Roubaix,Magasin,Sport,Raquette tennis,3,706.19,0.0,2118.57,1086.12,235
2024-10-04,Dunkerque,Magasin,Maison,Étagère bois,4,279.59,0.0,1118.36,356.48,361
2024-10-04,Roubaix,Magasin,Mode,Veste hiver,4,655.99,0.0,2623.96,1296.32,472
2024-10-04,Tourcoing,Magasin,Électroménager,Aspirateur,3,191.18,0.0,573.54,289.65,518
2024-10-05,En ligne,E-commerce,Bricolage,Tournevis set,3,636.28,0.0,1908.84,961.32,415
2024-10-05,Roubaix,Magasin,Sport,Maillot bain,5,350.77,0.0,1753.85,996.5,277
2024-10-05,En ligne,E-commerce,Mode,Pull laine,1,884.49,0.0,884.49,496.06,505
2024-10-05,Roubaix,Magasin,Mode,Baskets ville,1,460.51,0.0,460.51,148.05,110
2024-10-05,Dunkerque,Magasin,Électroménager,Cafetière,2,392.24,0.0,784.48,429.12,529
2024-10-05,Dunkerque,Magasin,Bricolage,Tournevis set,2,636.28,0.0,1272.56,640.88,284
2024-10-05,Tourcoing,Magasin,Sport,Raquette tennis,3,706.19,0.0,2118.57,1086.12,317
2024-10-05,Lille,Magasin,Sport,Raquette tennis,6,706.19,0.05,4025.28,1960.38,541
2024-10-05,Valenciennes,Magasin,Mode,Pull laine,4,884.49,0.05,3361.06,1807.34,92
2024-10-05,Roubaix,Magasin,Mode,Baskets ville,1,460.51,0.0,460.51,148.05,70
2024-10-05,Dunkerque,Magasin,Mode,T-shirt coton,2,504.67,0.2,807.47,198.59,13
2024-10-05,Lille,Magasin,Électroménager,Bouilloire,3,726.04,0.0,2178.12,1176.9,428
2024-10-05,Valenciennes,Magasin,Électroménager,Robot cuiseur,2,249.97,0.05,474.94,158.84,219
2024-10-05,Dunkerque,Magasin,Bricolage,Échelle alu,5,354.67,0.05,1684.68,753.33,346
2024-10-05,Lille,Magasin,Sport,Tapis yoga,4,658.36,0.0,2633.44,1410.84,198
2024-10-05,En ligne,E-commerce,Bricolage,Échelle alu,3,354.67,0.1,957.61,398.8,71
2024-10-05,Lille,Magasin,Bricolage,Perceuse,5,105.66,0.1,475.47,55.67,589
2024-10-05,Lille,Magasin,Mode,Pull laine,3,884.49,0.0,2653.47,1488.18,424
2024-10-05,Lille,Magasin,Sport,Tapis yoga,3,658.36,0.0,1975.08,1058.13,253
2024-10-05,Roubaix,Magasin,Mode,T-shirt coton,2,504.67,0.0,1009.34,400.46,199
2024-10-05,Roubaix,Magasin,Sport,Haltères 10kg,2,98.3,0.1,176.94,65.74,64
2024-10-05,Tourcoing,Magasin,Bricolage,Échelle alu,2,354.67,0.0,709.34,336.8,139
2024-10-05,Tourcoing,Magasin,Électroménager,Micro-ondes,3,453.16,0.0,1359.48,514.68,10
2024-10-06,Dunkerque,Magasin,Maison,Set casseroles,2,706.85,0.0,1413.7,815.34,438
2024-10-06,Amiens,Magasin,Mode,T-shirt coton,2,504.67,0.0,1009.34,400.46,537
2024-10-06,En ligne,E-commerce,Mode,Robe été,1,296.52,0.0,296.52,72.46,87
2024-10-06,Dunkerque,Magasin,Mode,Veste hiver,3,655.99,0.0,1967.97,972.24,146
2024-10-06,Valenciennes,Magasin,Maison,Couette 220x240,1,224.09,0.05,212.89,79.19,362
2024-10-06,Dunkerque,Magasin,Sport,Vélo VTT,2,545.21,0.0,1090.42,469.0,161
2024-10-06,En ligne,E-commerce,Mode,Baskets ville,5,460.51,0.0,2302.55,740.25,306
2024-10-06,Dunkerque,Magasin,Sport,Raquette tennis,5,706.19,0.1,3177.86,1457.11,524
2024-10-06,Tourcoing,Magasin,Bricolage,Boîte à outils,1,83.21,0.2,66.57,6.35,351
2024-10-06,Roubaix,Magasin,Sport,Maillot bain,1,350.77,0.0,350.77,199.3,523
2024-10-06,Roubaix,Magasin,Électroménager,Robot cuiseur,2,249.97,0.0,499.94,183.84,560
2024-10-06,Roubaix,Magasin,Maison,Rideau occultant,2,101.21,0.05,192.3,79.66,242
2024-10-06,Amiens,Magasin,Bricolage,Boîte à outils,1,83.21,0.0,83.21,22.99,178
2024-10-06,Dunkerque,Magasin,Maison,Couette 220x240,5,224.09,0.2,896.36,227.86,340
2024-10-06,Lille,Magasin,Bricolage,Tournevis set,4,636.28,0.0,2545.12,1281.76,128
2024-10-06,Roubaix,Magasin,Maison,Étagère bois,1,279.59,0.0,279.59,89.12,519
2024-10-07,Lille,Magasin,Mode,Jean homme,2,272.27,0.0,544.54,184.24,363
2024-10-07,Valenciennes,Magasin,Maison,Couette 220x240,2,224.09,0.0,448.18,180.78,458
2024-10-07,Tourcoing,Magasin,Mode,Baskets ville,1,460.51,0.0,460.51,148.05,340
2024-10-07,Valenciennes,Magasin,Électroménager,Cafetière,1,392.24,0.0,392.24,214.56,596
2024-10-07,En ligne,E-commerce,Maison,Rideau occultant,3,101.21,0.0,303.63,134.67,423
2024-10-07,Lille,Magasin,Mode,Robe été,3,296.52,0.0,889.56,217.38,524
2024-10-07,Roubaix,Magasin,Sport,Ballon foot,2,100.1,0.05,190.19,105.79,208
2024-10-07,Amiens,Magasin,Sport,Ballon foot,1,100.1,0.0,100.1,57.9,34
2024-10-07,Dunkerque,Magasin,Sport,Haltères 10kg,1,98.3,0.0,98.3,42.7,490
2024-10-07,Valenciennes,Magasin,Bricolage,Échelle alu,2,354.67,0.0,709.34,336.8,131
2024-10-07,En ligne,E-commerce,Mode,Pull laine,1,884.49,0.0,884.49,496.06,335
2024-10-07,Dunkerque,Magasin,Maison,Couette 220x240,2,224.09,0.0,448.18,180.78,126
2024-10-07,Tourcoing,Magasin,Bricolage,Perceuse,5,105.66,0.0,528.3,108.5,267
2024-10-07,En ligne,E-commerce,Maison,Couette 220x240,2,224.09,0.0,448.18,180.78,74
2024-10-07,Roubaix,Magasin,Électroménager,Réfrigérateur,1,387.37,0.0,387.37,112.78,409
2024-10-07,Amiens,Magasin,Mode,T-shirt coton,1,504.67,0.0,504.67,200.23,216
2024-10-07,Amiens,Magasin,Électroménager,Aspirateur,4,191.18,0.0,764.72,386.2,82
2024-10-07,En ligne,E-commerce,Mode,Baskets ville,3,460.51,0.0,1381.53,444.15,279
2024-10-07,Roubaix,Magasin,Électroménager,Bouilloire,3,726.04,0.0,2178.12,1176.9,587
2024-10-07,En ligne,E-commerce,Maison,Rideau occultant,3,101.21,0.0,303.63,134.67,571
2024-10-07,En ligne,E-commerce,Sport,Raquette tennis,5,706.19,0.0,3530.95,1810.2,189
2024-10-08,Tourcoing,Magasin,Bricolage,Échelle alu,2,354.67,0.0,709.34,336.8,25
2024-10-08,Lille,Magasin,Mode,T-shirt coton,5,504.67,0.0,2523.35,1001.15,351
2024-10-08,Dunkerque,Magasin,Électroménager,Aspirateur,5,191.18,0.0,955.9,482.75,292
2024-10-08,Lille,Magasin,Bricolage,Échelle alu,3,354.67,0.0,1064.01,505.2,506
2024-10-08,Lille,Magasin,Électroménager,Cafetière,4,392.24,0.0,1568.96,858.24,513
2024-10-08,Lille,Magasin,Sport,Chaussures running,3,569.53,0.0,1708.59,930.6,100
2024-10-08,Lille,Magasin,Mode,Robe été,2,296.52,0.0,593.04,144.92,212
2024-10-08,En ligne,E-commerce,Maison,Canapé 3 places,1,246.23,0.1,221.61,32.26,371
2024-10-08,Amiens,Magasin,Mode,Robe été,3,296.52,0.0,889.56,217.38,451
2024-10-08,Lille,Magasin,Mode,Robe été,2,296.52,0.0,593.04,144.92,389
2024-10-08,Tourcoing,Magasin,Électroménager,Robot cuiseur,4,249.97,0.2,799.9,167.7,255
2024-10-08,Roubaix,Magasin,Maison,Étagère bois,3,279.59,0.0,838.77,267.36,10
2024-10-08,Lille,Magasin,Sport,Raquette tennis,6,706.19,0.0,4237.14,2172.24,66
2024-10-08,En ligne,E-commerce,Maison,Canapé 3 places,2,246.23,0.0,492.46,113.76,498
2024-10-08,Tourcoing,Magasin,Électroménager,Bouilloire,6,726.04,0.0,4356.24,2353.8,317
2024-10-09,Dunkerque,Magasin,Électroménager,Cafetière,4,392.24,0.0,1568.96,858.24,154
2024-10-09,Roubaix,Magasin,Maison,Set casseroles,3,706.85,0.0,2120.55,1223.01,42
2024-10-09,Dunkerque,Magasin,Mode,Robe été,1,296.52,0.0,296.52,72.46,382
2024-10-09,En ligne,E-commerce,Sport,Haltères 10kg,4,98.3,0.0,393.2,170.8,139
2024-10-09,Valenciennes,Magasin,Bricolage,Échelle alu,3,354.67,0.0,1064.01,505.2,51
2024-10-09,Dunkerque,Magasin,Sport,Ballon foot,1,100.1,0.0,100.1,57.9,352
2024-10-09,Tourcoing,Magasin,Sport,Ballon foot,4,100.1,0.0,400.4,231.6,121
2024-10-09,Tourcoing,Magasin,Sport,Tapis yoga,3,658.36,0.0,1975.08,1058.13,361
2024-10-09,En ligne,E-commerce,Sport,Raquette tennis,3,706.19,0.0,2118.57,1086.12,560
2024-10-09,Lille,Magasin,Sport,Ballon foot,2,100.1,0.0,200.2,115.8,80
2024-10-09,Valenciennes,Magasin,Maison,Set casseroles,1,706.85,0.05,671.51,372.33,184
2024-10-09,Dunkerque,Magasin,Sport,Ballon foot,1,100.1,0.05,95.09,52.89,382
2024-10-09,Valenciennes,Magasin,Mode,Pull laine,2,884.49,0.05,1680.53,903.67,427
2024-10-09,En ligne,E-commerce,Mode,Pull laine,5,884.49,0.0,4422.45,2480.3,160
2024-10-09,Amiens,Magasin,Bricolage,Peinture 5L,5,609.0,0.0,3045.0,1627.3,45
2024-10-09,Lille,Magasin,Mode,Pull laine,4,884.49,0.0,3537.96,1984.24,254
2024-10-09,Valenciennes,Magasin,Maison,Set casseroles,3,706.85,0.0,2120.55,1223.01,296
2024-10-09,Amiens,Magasin,Sport,Vélo VTT,4,545.21,0.0,2180.84,938.0,460
2024-10-09,En ligne,E-commerce,Mode,T-shirt coton,1,504.67,0.05,479.44,175.0,292
2024-10-09,Dunkerque,Magasin,Bricolage,Tournevis set,2,636.28,0.0,1272.56,640.88,136
2024-10-10,Valenciennes,Magasin,Bricolage,Boîte à outils,4,83.21,0.05,316.2,75.32,494
2024-10-10,Dunkerque,Magasin,Sport,Tapis yoga,3,658.36,0.0,1975.08,1058.13,72
2024-10-10,Lille,Magasin,Mode,Jean homme,5,272.27,0.0,1361.35,460.6,575
2024-10-10,Valenciennes,Magasin,Électroménager,Robot cuiseur,4,249.97,0.0,999.88,367.68,340
2024-10-10,Valenciennes,Magasin,Sport,Vélo VTT,1,545.21,0.0,545.21,234.5,533
2024-10-10,En ligne,E-commerce,Maison,Rideau occultant,1,101.21,0.0,101.21,44.89,372
2024-10-10,Dunkerque,Magasin,Bricolage,Échelle alu,4,354.67,0.0,1418.68,673.6,583
2024-10-10,Amiens,Magasin,Mode,Jean homme,2,272.27,0.0,544.54,184.24,285
2024-10-10,Tourcoing,Magasin,Maison,Canapé 3 places,4,246.23,0.0,984.92,227.52,39
2024-10-10,Dunkerque,Magasin,Mode,Veste hiver,4,655.99,0.0,2623.96,1296.32,281
2024-10-10,Tourcoing,Magasin,Bricolage,Peinture 5L,2,609.0,0.0,1218.0,650.92,82
2024-10-10,Amiens,Magasin,Électroménager,Cafetière,2,392.24,0.0,784.48,429.12,101
2024-10-10,Tourcoing,Magasin,Sport,Tapis yoga,2,658.36,0.0,1316.72,705.42,417
2024-10-10,Amiens,Magasin,Sport,Vélo VTT,2,545.21,0.0,1090.42,469.0,182
2024-10-10,Roubaix,Magasin,Sport,Maillot bain,1,350.77,0.0,350.77,199.3,100
2024-10-10,Amiens,Magasin,Mode,Pull laine,4,884.49,0.0,3537.96,1984.24,29
2024-10-10,En ligne,E-commerce,Maison,Canapé 3 places,1,246.23,0.0,246.23,56.88,176
2024-10-10,Amiens,Magasin,Électroménager,Micro-ondes,5,453.16,0.0,2265.8,857.8,40
2024-10-10,Amiens,Magasin,Mode,Baskets ville,2,460.51,0.0,921.02,296.1,272
2024-10-10,Lille,Magasin,Maison,Lampe LED,5,134.22,0.05,637.54,307.84,515
2024-10-10,Dunkerque,Magasin,Mode,Veste hiver,4,655.99,0.0,2623.96,1296.32,166
2024-10-10,Valenciennes,Magasin,Électroménager,Aspirateur,4,191.18,0.0,764.72,386.2,187
2024-10-11,Lille,Magasin,Mode,Baskets ville,3,460.51,0.0,1381.53,444.15,361
2024-10-11,Tourcoing,Magasin,Mode,Baskets ville,2,460.51,0.0,921.02,296.1,250
2024-10-11,Roubaix,Magasin,Mode,Jean homme,3,272.27,0.0,816.81,276.36,95
2024-10-11,Valenciennes,Magasin,Mode,Jean homme,4,272.27,0.0,1089.08,368.48,598
2024-10-11,En ligne,E-commerce,Électroménager,Cafetière,2,392.24,0.0,784.48,429.12,70
2024-10-11,En ligne,E-commerce,Sport,Raquette tennis,4,706.19,0.0,2824.76,1448.16,582
2024-10-11,Valenciennes,Magasin,Maison,Étagère bois,3,279.59,0.05,796.83,225.42,287
2024-10-11,Lille,Magasin,Bricolage,Perceuse,3,105.66,0.0,316.98,65.1,316
2024-10-11,Roubaix,Magasin,Maison,Lampe LED,4,134.22,0.0,536.88,273.12,441
2024-10-11,Lille,Magasin,Bricolage,Peinture 5L,3,609.0,0.0,1827.0,976.38,322
2024-10-11,Roubaix,Magasin,Mode,Baskets ville,1,460.51,0.05,437.48,125.02,427
2024-10-12,Valenciennes,Magasin,Électroménager,Réfrigérateur,1,387.37,0.0,387.37,112.78,71
2024-10-12,Amiens,Magasin,Électroménager,Bouilloire,1,726.04,0.0,726.04,392.3,500
2024-10-12,Roubaix,Magasin,Sport,Chaussures running,4,569.53,0.0,2278.12,1240.8,48
2024-10-12,Valenciennes,Magasin,Mode,Jean homme,3,272.27,0.0,816.81,276.36,241
2024-10-12,Lille,Magasin,Sport,Maillot bain,1,350.77,0.0,350.77,199.3,122
2024-10-12,Lille,Magasin,Mode,T-shirt coton,3,504.67,0.0,1514.01,600.69,10
2024-10-12,Valenciennes,Magasin,Sport,Haltères 10kg,3,98.3,0.0,294.9,128.1,481
2024-10-12,Dunkerque,Magasin,Sport,Chaussures running,2,569.53,0.0,1139.06,620.4,198
2024-10-12,Lille,Magasin,Mode,Veste hiver,2,655.99,0.0,1311.98,648.16,479
2024-10-12,Roubaix,Magasin,Maison,Set casseroles,1,706.85,0.1,636.17,336.99,295
2024-10-12,Lille,Magasin,Électroménager,Aspirateur,2,191.18,0.05,363.24,173.98,566
2024-10-12,Roubaix,Magasin,Sport,Ballon foot,5,100.1,0.0,500.5,289.5,89
2024-10-12,Lille,Magasin,Électroménager,Cafetière,4,392.24,0.0,1568.96,858.24,482
2024-10-12,Roubaix,Magasin,Mode,T-shirt coton,3,504.67,0.1,1362.61,449.29,57
2024-10-12,Lille,Magasin,Maison,Lampe LED,2,134.22,0.0,268.44,136.56,283
2024-10-12,Tourcoing,Magasin,Mode,Jean homme,2,272.27,0.0,544.54,184.24,2
2024-10-13,Valenciennes,Magasin,Maison,Lampe LED,6,134.22,0.0,805.32,409.68,86
2024-10-13,Roubaix,Magasin,Mode,Veste hiver,1,655.99,0.0,655.99,324.08,390
2024-10-13,Tourcoing,Magasin,Électroménager,Aspirateur,3,191.18,0.0,573.54,289.65,469
2024-10-13,En ligne,E-commerce,Mode,T-shirt coton,4,504.67,0.0,2018.68,800.92,167
2024-10-13,En ligne,E-commerce,Maison,Set casseroles,2,706.85,0.05,1343.02,744.65,58
2024-10-13,Valenciennes,Magasin,Mode,Veste hiver,2,655.99,0.0,1311.98,648.16,242
2024-10-13,Amiens,Magasin,Bricolage,Tournevis set,3,636.28,0.0,1908.84,961.32,313
2024-10-13,Valenciennes,Magasin,Électroménager,Aspirateur,2,191.18,0.0,382.36,193.1,494
2024-10-13,Lille,Magasin,Sport,Raquette tennis,4,706.19,0.05,2683.52,1306.92,135
2024-10-13,Roubaix,Magasin,Sport,Tapis yoga,1,658.36,0.0,658.36,352.71,276
2024-10-13,Amiens,Magasin,Bricolage,Perceuse,2,105.66,0.0,211.32,43.4,273
2024-10-13,Dunkerque,Magasin,Sport,Chaussures running,4,569.53,0.0,2278.12,1240.8,252
2024-10-13,Valenciennes,Magasin,Sport,Raquette tennis,3,706.19,0.0,2118.57,1086.12,104
2024-10-13,Roubaix,Magasin,Bricolage,Échelle alu,3,354.67,0.2,851.21,292.4,79
2024-10-13,En ligne,E-commerce,Bricolage,Tournevis set,4,636.28,0.0,2545.12,1281.76,430
2024-10-13,Dunkerque,Magasin,Électroménager,Robot cuiseur,3,249.97,0.0,749.91,275.76,313
2024-10-14,En ligne,E-commerce,Mode,Jean homme,1,272.27,0.0,272.27,92.12,27
2024-10-14,Amiens,Magasin,Maison,Canapé 3 places,3,246.23,0.0,738.69,170.64,128
2024-10-14,Lille,Magasin,Électroménager,Micro-ondes,1,453.16,0.0,453.16,171.56,70
2024-10-14,Dunkerque,Magasin,Électroménager,Cafetière,2,392.24,0.05,745.26,389.9,565
2024-10-14,Lille,Magasin,Bricolage,Échelle alu,2,354.67,0.0,709.34,336.8,71
2024-10-14,Lille,Magasin,Sport,Tapis yoga,2,658.36,0.05,1250.88,639.58,220
2024-10-15,Amiens,Magasin,Maison,Canapé 3 places,4,246.23,0.0,984.92,227.52,48
2024-10-15,Valenciennes,Magasin,Sport,Chaussures running,2,569.53,0.1,1025.15,506.49,171
2024-10-15,Tourcoing,Magasin,Électroménager,Cafetière,1,392.24,0.0,392.24,214.56,273
2024-10-15,Lille,Magasin,Électroménager,Cafetière,4,392.24,0.0,1568.96,858.24,470
2024-10-15,Dunkerque,Magasin,Mode,Jean homme,1,272.27,0.05,258.66,78.51,381
2024-10-15,Roubaix,Magasin,Bricolage,Échelle alu,2,354.67,0.0,709.34,336.8,113
2024-10-15,Roubaix,Magasin,Sport,Tapis yoga,1,658.36,0.0,658.36,352.71,545
2024-10-15,En ligne,E-commerce,Électroménager,Cafetière,3,392.24,0.0,1176.72,643.68,539
2024-10-15,Roubaix,Magasin,Sport,Raquette tennis,3,706.19,0.0,2118.57,1086.12,445
2024-10-15,Tourcoing,Magasin,Maison,Canapé 3 places,2,246.23,0.05,467.84,89.14,574
2024-10-15,Dunkerque,Magasin,Bricolage,Boîte à outils,1,83.21,0.0,83.21,22.99,591
2024-10-15,Lille,Magasin,Mode,Veste hiver,1,655.99,0.05,623.19,291.28,125
2024-10-15,Amiens,Magasin,Maison,Set casseroles,1,706.85,0.0,706.85,407.67,525
2024-10-15,Amiens,Magasin,Mode,Pull laine,1,884.49,0.0,884.49,496.06,17
2024-10-16,Tourcoing,Magasin,Mode,Baskets ville,1,460.51,0.0,460.51,148.05,69
2024-10-16,Roubaix,Magasin,Sport,Vélo VTT,4,545.21,0.1,1962.76,719.92,239
2024-10-16,Amiens,Magasin,Mode,Robe été,4,296.52,0.05,1126.78,230.54,565
2024-10-16,En ligne,E-commerce,Mode,Robe été,2,296.52,0.05,563.39,115.27,450
2024-10-16,Dunkerque,Magasin,Sport,Raquette tennis,4,706.19,0.0,2824.76,1448.16,122
2024-10-16,Dunkerque,Magasin,Sport,Maillot bain,2,350.77,0.0,701.54,398.6,181
2024-10-16,Valenciennes,Magasin,Bricolage,Peinture 5L,2,609.0,0.0,1218.0,650.92,205
2024-10-16,Lille,Magasin,Mode,Robe été,1,296.52,0.0,296.52,72.46,254
2024-10-16,Dunkerque,Magasin,Bricolage,Perceuse,3,105.66,0.05,301.13,49.25,128
2024-10-16,En ligne,E-commerce,Sport,Maillot bain,3,350.77,0.0,1052.31,597.9,566
2024-10-16,Roubaix,Magasin,Maison,Set casseroles,1,706.85,0.05,671.51,372.33,197
2024-10-16,Roubaix,Magasin,Sport,Tapis yoga,1,658.36,0.0,658.36,352.71,247
2024-10-16,Tourcoing,Magasin,Bricolage,Perceuse,2,105.66,0.0,211.32,43.4,246
2024-10-16,Lille,Magasin,Mode,Veste hiver,3,655.99,0.0,1967.97,972.24,88
2024-10-16,Lille,Magasin,Bricolage,Perceuse,2,105.66,0.0,211.32,43.4,186
2024-10-16,En ligne,E-commerce,Maison,Canapé 3 places,2,246.23,0.05,467.84,89.14,76
2024-10-17,Valenciennes,Magasin,Sport,Maillot bain,3,350.77,0.0,1052.31,597.9,211
2024-10-17,Roubaix,Magasin,Bricolage,Boîte à outils,3,83.21,0.05,237.15,56.49,424
2024-10-17,Lille,Magasin,Bricolage,Peinture 5L,4,609.0,0.05,2314.2,1180.04,160
2024-10-17,Roubaix,Magasin,Sport,Raquette tennis,3,706.19,0.0,2118.57,1086.12,111
2024-10-17,Valenciennes,Magasin,Mode,Robe été,4,296.52,0.05,1126.78,230.54,343
2024-10-17,Amiens,Magasin,Bricolage,Peinture 5L,2,609.0,0.0,1218.0,650.92,103
2024-10-17,Amiens,Magasin,Sport,Chaussures running,2,569.53,0.1,1025.15,506.49,141
2024-10-17,Roubaix,Magasin,Mode,Robe été,1,296.52,0.0,296.52,72.46,419
2024-10-17,Roubaix,Magasin,Électroménager,Micro-ondes,5,453.16,0.0,2265.8,857.8,282
2024-10-17,Lille,Magasin,Maison,Canapé 3 places,4,246.23,0.1,886.43,129.03,173
2024-10-17,Lille,Magasin,Électroménager,Aspirateur,1,191.18,0.0,191.18,96.55,290
2024-10-17,En ligne,E-commerce,Électroménager,Micro-ondes,2,453.16,0.1,815.69,252.49,282
2024-10-17,Dunkerque,Magasin,Maison,Rideau occultant,1,101.21,0.0,101.21,44.89,384
2024-10-17,En ligne,E-commerce,Sport,Raquette tennis,2,706.19,0.05,1341.76,653.46,384
2024-10-17,Dunkerque,Magasin,Maison,Rideau occultant,3,101.21,0.0,303.63,134.67,455
2024-10-17,Amiens,Magasin,Mode,Jean homme,3,272.27,0.0,816.81,276.36,95
2024-10-18,Lille,Magasin,Électroménager,Aspirateur,5,191.18,0.0,955.9,482.75,520
2024-10-18,Lille,Magasin,Mode,T-shirt coton,1,504.67,0.05,479.44,175.0,51
2024-10-18,Tourcoing,Magasin,Maison,Rideau occultant,2,101.21,0.0,202.42,89.78,212
2024-10-18,En ligne,E-commerce,Maison,Rideau occultant,1,101.21,0.1,91.09,34.77,324
2024-10-18,Dunkerque,Magasin,Maison,Étagère bois,3,279.59,0.0,838.77,267.36,27
2024-10-18,Lille,Magasin,Bricolage,Échelle alu,1,354.67,0.05,336.94,150.67,497
2024-10-18,Amiens,Magasin,Électroménager,Réfrigérateur,4,387.37,0.0,1549.48,451.12,444
2024-10-18,Amiens,Magasin,Mode,Jean homme,1,272.27,0.0,272.27,92.12,430
2024-10-18,Roubaix,Magasin,Maison,Canapé 3 places,3,246.23,0.0,738.69,170.64,35
2024-10-18,Roubaix,Magasin,Électroménager,Cafetière,4,392.24,0.0,1568.96,858.24,177
2024-10-18,Tourcoing,Magasin,Mode,Robe été,3,296.52,0.0,889.56,217.38,127
2024-10-18,Lille,Magasin,Mode,T-shirt coton,4,504.67,0.0,2018.68,800.92,318
2024-10-18,Lille,Magasin,Sport,Tapis yoga,1,658.36,0.0,658.36,352.71,436
2024-10-18,En ligne,E-commerce,Bricolage,Échelle alu,1,354.67,0.0,354.67,168.4,256
2024-10-18,Tourcoing,Magasin,Sport,Vélo VTT,3,545.21,0.0,1635.63,703.5,97
2024-10-19,Lille,Magasin,Électroménager,Cafetière,2,392.24,0.0,784.48,429.12,43
2024-10-19,Valenciennes,Magasin,Électroménager,Cafetière,1,392.24,0.0,392.24,214.56,68
2024-10-19,Lille,Magasin,Sport,Chaussures running,2,569.53,0.0,1139.06,620.4,526
2024-10-19,Roubaix,Magasin,Maison,Canapé 3 places,5,246.23,0.0,1231.15,284.4,350
2024-10-19,En ligne,E-commerce,Mode,T-shirt coton,1,504.67,0.1,454.2,149.76,289
2024-10-19,Dunkerque,Magasin,Bricolage,Boîte à outils,1,83.21,0.0,83.21,22.99,514
2024-10-19,Tourcoing,Magasin,Sport,Maillot bain,4,350.77,0.0,1403.08,797.2,308
2024-10-19,Dunkerque,Magasin,Bricolage,Perceuse,4,105.66,0.0,422.64,86.8,336
2024-10-19,Roubaix,Magasin,Électroménager,Bouilloire,4,726.04,0.0,2904.16,1569.2,94
