vente_id,date_id,magasin_id,produit_id,client_id,quantite,prix_unitaire,remise,montant,marge
8444,20240523,3,19,183,1,101.21,0.05,96.15,39.83
8445,20240523,7,6,554,1,350.77,0.0,350.77,199.3
8446,20240523,3,4,199,4,658.36,0.0,2633.44,1410.84
8447,20240523,1,24,588,3,249.97,0.1,674.92,200.77
8448,20240523,6,20,453,3,191.18,0.0,573.54,289.65
8449,20240523,2,1,262,1,545.21,0.05,517.95,207.24
8450,20240523,1,15,390,5,134.22,0.0,671.1,341.4
8451,20240524,4,18,290,2,279.59,0.0,559.18,178.24
8452,20240524,5,23,596,4,726.04,0.0,2904.16,1569.2
8453,20240524,1,6,385,3,350.77,0.2,841.85,387.44
8454,20240524,1,11,585,2,504.67,0.0,1009.34,400.46
8455,20240524,5,15,121,3,134.22,0.1,362.39,164.57
8456,20240524,3,5,548,3,98.3,0.0,294.9,128.1
8457,20240524,1,7,493,1,569.53,0.0,569.53,310.2
8458,20240524,4,28,309,3,609.0,0.1,1644.3,793.68
8459,20240524,4,18,443,1,279.59,0.1,251.63,61.16
8460,20240524,3,2,45,1,706.19,0.0,706.19,362.04
8461,20240524,4,19,393,1,101.21,0.0,101.21,44.89
8462,20240524,1,9,401,3,296.52,0.0,889.56,217.38
8463,20240524,1,16,175,1,706.85,0.0,706.85,407.67
8464,20240524,1,12,286,3,884.49,0.0,2653.47,1488.18
8465,20240524,4,28,25,1,609.0,0.0,609.0,325.46
8466,20240524,4,2,34,2,706.19,0.0,1412.38,724.08
8467,20240525,1,10,113,1,655.99,0.0,655.99,324.08
8468,20240525,2,7,173,5,569.53,0.0,2847.65,1551.0
8469,20240525,4,10,41,2,655.99,0.0,1311.98,648.16
8470,20240525,5,21,549,3,392.24,0.05,1117.88,584.84
8471,20240525,7,8,115,1,272.27,0.1,245.04,64.89
8472,20240525,3,21,523,2,392.24,0.1,706.03,350.67
8473,20240525,4,4,290,3,658.36,0.0,1975.08,1058.13
8474,20240525,3,5,135,3,98.3,0.0,294.9,128.1
8475,20240525,4,13,157,1,460.51,0.1,414.46,102.0
8476,20240525,2,4,10,5,658.36,0.0,3291.8,1763.55
8477,20240525,3,26,467,5,105.66,0.0,528.3,108.5
8478,20240525,6,5,597,2,98.3,0.0,196.6,85.4
8479,20240525,2,23,177,1,726.04,0.0,726.04,392.3
8480,20240525,3,14,414,4,246.23,0.0,984.92,227.52
8481,20240525,1,22,408,3,453.16,0.0,1359.48,514.68
8482,20240525,5,26,183,2,105.66,0.0,211.32,43.4
8483,20240525,2,23,408,5,726.04,0.0,3630.2,1961.5
8484,20240525,6,1,174,1,545.21,0.0,545.21,234.5
8485,20240525,1,21,71,4,392.24,0.0,1568.96,858.24
8486,20240526,2,16,162,3,706.85,0.0,2120.55,1223.01
8487,20240526,6,14,453,3,246.23,0.0,738.69,170.64
8488,20240526,1,20,422,4,191.18,0.0,764.72,386.2
8489,20240526,2,3,443,3,100.1,0.0,300.3,173.7
8490,20240526,3,30,598,4,83.21,0.0,332.84,91.96
8491,20240526,1,12,253,4,884.49,0.0,3537.96,1984.24
8492,20240526,1,12,32,1,884.49,0.0,884.49,496.06
8493,20240527,2,21,462,4,392.24,0.1,1412.06,701.34
8494,20240527,2,3,369,2,100.1,0.0,200.2,115.8
8495,20240527,4,29,356,3,354.67,0.0,1064.01,505.2
8496,20240527,4,17,467,1,224.09,0.0,224.09,90.39
8497,20240527,6,11,358,3,504.67,0.05,1438.31,524.99
8498,20240527,7,9,575,3,296.52,0.0,889.56,217.38
8499,20240527,6,24,237,3,249.97,0.05,712.41,238.26
8500,20240527,2,25,111,4,387.37,0.0,1549.48,451.12
8501,20240527,1,3,399,3,100.1,0.0,300.3,173.7
8502,20240527,3,30,163,2,83.21,0.0,166.42,45.98
8503,20240527,6,8,384,2,272.27,0.0,544.54,184.24
8504,20240527,1,16,505,5,706.85,0.0,3534.25,2038.35
8505,20240527,4,18,503,3,279.59,0.0,838.77,267.36
8506,20240527,1,26,41,4,105.66,0.1,380.38,44.54
8507,20240527,7,24,19,4,249.97,0.05,949.89,317.69
8508,20240527,7,1,22,5,545.21,0.0,2726.05,1172.5
8509,20240528,6,27,251,1,636.28,0.0,636.28,320.44
8510,20240528,6,19,392,1,101.21,0.0,101.21,44.89
8511,20240528,6,8,490,2,272.27,0.0,544.54,184.24
8512,20240528,5,25,495,4,387.37,0.05,1472.01,373.65
8513,20240528,5,3,463,5,100.1,0.0,500.5,289.5
8514,20240528,4,3,19,3,100.1,0.0,300.3,173.7
8515,20240528,1,19,12,2,101.21,0.0,202.42,89.78
8516,20240528,4,3,510,1,100.1,0.0,100.1,57.9
8517,20240528,5,30,47,3,83.21,0.0,249.63,68.97
8518,20240528,5,29,340,1,354.67,0.0,354.67,168.4
8519,20240528,4,16,423,2,706.85,0.0,1413.7,815.34
8520,20240528,2,26,503,5,105.66,0.0,528.3,108.5
8521,20240528,6,2,256,4,706.19,0.05,2683.52,1306.92
8522,20240528,4,25,599,3,387.37,0.0,1162.11,338.34
8523,20240528,4,17,273,1,224.09,0.0,224.09,90.39
8524,20240528,1,11,293,2,504.67,0.0,1009.34,400.46
8525,20240528,1,12,465,4,884.49,0.0,3537.96,1984.24
8526,20240528,7,15,338,1,134.22,0.1,120.8,54.86
8527,20240528,4,1,534,1,545.21,0.0,545.21,234.5
8528,20240528,5,13,566,3,460.51,0.0,1381.53,444.15
8529,20240528,6,13,239,2,460.51,0.0,921.02,296.1
8530,20240528,1,2,283,3,706.19,0.05,2012.64,980.19
8531,20240528,5,30,133,1,83.21,0.0,83.21,22.99
8532,20240529,5,11,412,5,504.67,0.2,2018.68,496.48
8533,20240529,4,12,582,3,884.49,0.05,2520.8,1355.51
8534,20240529,3,19,442,3,101.21,0.0,303.63,134.67
8535,20240529,3,19,131,1,101.21,0.0,101.21,44.89
8536,20240529,1,7,139,1,569.53,0.0,569.53,310.2
8537,20240529,4,9,315,4,296.52,0.0,1186.08,289.84
8538,20240529,3,5,14,1,98.3,0.0,98.3,42.7
8539,20240529,5,18,527,4,279.59,0.0,1118.36,356.48
8540,20240529,2,4,255,1,658.36,0.0,658.36,352.71
8541,20240529,5,28,384,2,609.0,0.05,1157.1,590.02
8542,20240529,6,12,442,3,884.49,0.0,2653.47,1488.18
8543,20240529,1,4,569,2,658.36,0.05,1250.88,639.58
8544,20240529,7,1,249,5,545.21,0.0,2726.05,1172.5
8545,20240529,1,22,349,3,453.16,0.05,1291.51,446.71
8546,20240529,4,12,346,3,884.49,0.0,2653.47,1488.18
8547,20240529,4,25,223,1,387.37,0.0,387.37,112.78
8548,20240529,2,23,170,4,726.04,0.0,2904.16,1569.2
8549,20240529,2,25,249,1,387.37,0.0,387.37,112.78
8550,20240529,7,19,488,1,101.21,0.0,101.21,44.89
8551,20240529,7,22,1,3,453.16,0.2,1087.58,242.78
8552,20240529,4,27,94,4,636.28,0.0,2545.12,1281.76
8553,20240529,7,21,587,4,392.24,0.0,1568.96,858.24
8554,20240530,3,8,263,5,272.27,0.05,1293.28,392.53
8555,20240530,6,10,224,3,655.99,0.0,1967.97,972.24
8556,20240530,1,11,257,3,504.67,0.0,1514.01,600.69
8557,20240530,3,16,192,2,706.85,0.0,1413.7,815.34
8558,20240530,4,18,505,3,279.59,0.05,796.83,225.42
8559,20240530,4,24,133,2,249.97,0.0,499.94,183.84
8560,20240530,1,14,499,1,246.23,0.1,221.61,32.26
8561,20240530,4,9,79,3,296.52,0.0,889.56,217.38
8562,20240530,6,27,41,3,636.28,0.1,1717.96,770.44
8563,20240530,1,24,597,4,249.97,0.0,999.88,367.68
8564,20240530,7,16,39,1,706.85,0.1,636.17,336.99
8565,20240530,7,21,474,4,392.24,0.05,1490.51,779.79
8566,20240530,4,2,310,2,706.19,0.0,1412.38,724.08
8567,20240530,2,9,338,2,296.52,0.0,593.04,144.92
8568,20240530,5,24,89,2,249.97,0.0,499.94,183.84
8569,20240531,4,10,251,1,655.99,0.05,623.19,291.28
8570,20240531,1,1,503,5,545.21,0.0,2726.05,1172.5
8571,20240531,3,8,5,3,272.27,0.0,816.81,276.36
8572,20240531,6,19,285,3,101.21,0.0,303.63,134.67
8573,20240531,7,5,438,3,98.3,0.0,294.9,128.1
8574,20240531,6,1,99,1,545.21,0.0,545.21,234.5
8575,20240531,7,21,353,3,392.24,0.0,1176.72,643.68
8576,20240531,7,29,157,1,354.67,0.0,354.67,168.4
8577,20240531,1,28,299,2,609.0,0.0,1218.0,650.92
8578,20240531,6,5,447,4,98.3,0.0,393.2,170.8
8579,20240531,2,7,239,3,569.53,0.1,1537.73,759.74
8580,20240531,1,28,596,3,609.0,0.0,1827.0,976.38
8581,20240531,1,14,396,1,246.23,0.0,246.23,56.88
8582,20240531,1,16,146,1,706.85,0.0,706.85,407.67
8583,20240531,7,23,375,2,726.04,0.0,1452.08,784.6
8584,20240531,3,27,511,2,636.28,0.0,1272.56,640.88
8585,20240601,5,5,528,4,98.3,0.0,393.2,170.8
8586,20240601,1,7,377,2,569.53,0.0,1139.06,620.4
8587,20240601,4,8,42,3,272.27,0.1,735.13,194.68
8588,20240601,6,24,250,3,249.97,0.0,749.91,275.76
8589,20240601,5,26,428,1,105.66,0.0,105.66,21.7
8590,20240601,1,15,410,3,134.22,0.2,322.13,124.31
8591,20240601,5,23,593,4,726.04,0.1,2613.74,1278.78
8592,20240601,3,20,173,1,191.18,0.0,191.18,96.55
8593,20240601,6,8,305,2,272.27,0.0,544.54,184.24
8594,20240601,1,18,498,2,279.59,0.0,559.18,178.24
8595,20240601,6,15,452,1,134.22,0.0,134.22,68.28
8596,20240601,1,11,239,3,504.67,0.0,1514.01,600.69
8597,20240601,7,26,195,4,105.66,0.0,422.64,86.8
8598,20240601,1,1,97,3,545.21,0.0,1635.63,703.5
8599,20240601,7,11,74,1,504.67,0.0,504.67,200.23
8600,20240601,2,19,194,4,101.21,0.05,384.6,159.32
8601,20240601,7,11,132,1,504.67,0.0,504.67,200.23
8602,20240602,3,19,494,6,101.21,0.0,607.26,269.34
8603,20240602,1,8,408,1,272.27,0.0,272.27,92.12
8604,20240602,5,28,385,1,609.0,0.0,609.0,325.46
8605,20240602,1,19,227,2,101.21,0.0,202.42,89.78
8606,20240602,2,13,493,3,460.51,0.05,1312.45,375.07
8607,20240602,2,15,410,2,134.22,0.1,241.6,109.72
8608,20240602,4,1,213,3,545.21,0.0,1635.63,703.5
8609,20240602,3,14,580,1,246.23,0.0,246.23,56.88
8610,20240602,5,4,300,4,658.36,0.0,2633.44,1410.84
8611,20240602,3,12,122,3,884.49,0.0,2653.47,1488.18
8612,20240602,3,16,276,4,706.85,0.0,2827.4,1630.68
8613,20240602,2,9,282,3,296.52,0.0,889.56,217.38
8614,20240602,4,16,142,3,706.85,0.05,2014.52,1116.98
8615,20240602,2,19,117,1,101.21,0.0,101.21,44.89
8616,20240602,1,1,530,1,545.21,0.0,545.21,234.5
8617,20240603,4,26,55,5,105.66,0.0,528.3,108.5
8618,20240603,2,28,118,1,609.0,0.0,609.0,325.46
8619,20240603,4,2,223,5,706.19,0.0,3530.95,1810.2
8620,20240603,5,14,334,1,246.23,0.0,246.23,56.88
8621,20240603,1,22,292,3,453.16,0.0,1359.48,514.68
8622,20240603,4,18,528,4,279.59,0.0,1118.36,356.48
8623,20240603,5,21,168,4,392.24,0.0,1568.96,858.24
8624,20240603,1,12,526,1,884.49,0.0,884.49,496.06
8625,20240603,5,9,128,1,296.52,0.05,281.69,57.63
8626,20240603,3,21,465,4,392.24,0.0,1568.96,858.24
8627,20240603,7,15,177,3,134.22,0.0,402.66,204.84
8628,20240603,2,3,268,2,100.1,0.2,160.16,75.76
8629,20240603,1,1,193,1,545.21,0.0,545.21,234.5
8630,20240603,1,10,266,1,655.99,0.05,623.19,291.28
8631,20240604,4,18,528,3,279.59,0.1,754.89,183.48
8632,20240604,1,23,71,2,726.04,0.0,1452.08,784.6
8633,20240604,6,9,60,4,296.52,0.0,1186.08,289.84
8634,20240604,7,26,332,3,105.66,0.0,316.98,65.1
8635,20240604,6,26,442,3,105.66,0.0,316.98,65.1
8636,20240604,4,20,50,3,191.18,0.0,573.54,289.65
8637,20240604,3,9,416,3,296.52,0.05,845.08,172.9
8638,20240604,3,4,144,4,658.36,0.2,2106.75,884.15
8639,20240604,7,26,338,1,105.66,0.0,105.66,21.7
8640,20240604,2,3,159,4,100.1,0.0,400.4,231.6
8641,20240604,2,4,285,1,658.36,0.1,592.52,286.87
8642,20240604,5,14,397,2,246.23,0.05,467.84,89.14
8643,20240604,5,2,325,2,706.19,0.0,1412.38,724.08
8644,20240604,3,2,308,5,706.19,0.0,3530.95,1810.2
8645,20240604,6,24,387,5,249.97,0.2,999.88,209.63
8646,20240604,7,1,59,1,545.21,0.0,545.21,234.5
8647,20240604,1,17,73,4,224.09,0.0,896.36,361.56
8648,20240604,5,21,287,3,392.24,0.0,1176.72,643.68
8649,20240604,4,14,472,2,246.23,0.1,443.21,64.51
8650,20240604,4,6,51,1,350.77,0.05,333.23,181.76
8651,20240605,6,18,406,2,279.59,0.0,559.18,178.24
8652,20240605,2,5,485,3,98.3,0.0,294.9,128.1
8653,20240605,7,8,406,4,272.27,0.0,1089.08,368.48
8654,20240605,4,8,237,2,272.27,0.0,544.54,184.24
8655,20240605,3,30,569,3,83.21,0.0,249.63,68.97
8656,20240605,4,18,42,6,279.59,0.0,1677.54,534.72
8657,20240605,2,12,61,1,884.49,0.0,884.49,496.06
8658,20240605,5,16,172,1,706.85,0.0,706.85,407.67
8659,20240605,1,26,488,1,105.66,0.0,105.66,21.7
8660,20240605,5,15,447,3,134.22,0.0,402.66,204.84
8661,20240605,3,19,349,4,101.21,0.0,404.84,179.56
8662,20240605,1,29,264,1,354.67,0.0,354.67,168.4
8663,20240605,2,29,449,4,354.67,0.0,1418.68,673.6
8664,20240605,4,30,318,2,83.21,0.05,158.1,37.66
8665,20240605,1,20,149,2,191.18,0.0,382.36,193.1
8666,20240605,2,15,420,5,134.22,0.1,603.99,274.29
8667,20240606,5,22,290,1,453.16,0.05,430.5,148.9
8668,20240606,1,4,540,2,658.36,0.0,1316.72,705.42
8669,20240606,3,22,404,3,453.16,0.0,1359.48,514.68
8670,20240606,5,18,417,6,279.59,0.0,1677.54,534.72
8671,20240606,5,3,340,1,100.1,0.05,95.09,52.89
8672,20240606,7,2,152,5,706.19,0.0,3530.95,1810.2
8673,20240606,1,11,580,2,504.67,0.0,1009.34,400.46
8674,20240606,1,2,213,3,706.19,0.1,1906.71,874.26
8675,20240606,6,20,73,1,191.18,0.0,191.18,96.55
8676,20240606,2,7,204,3,569.53,0.0,1708.59,930.6
8677,20240606,5,4,24,1,658.36,0.05,625.44,319.79
8678,20240606,2,24,33,4,249.97,0.05,949.89,317.69
8679,20240606,4,21,266,3,392.24,0.0,1176.72,643.68
8680,20240606,4,18,409,1,279.59,0.1,251.63,61.16
8681,20240606,4,14,439,2,246.23,0.0,492.46,113.76
8682,20240606,2,13,550,4,460.51,0.1,1657.84,408.0
8683,20240606,3,30,43,2,83.21,0.0,166.42,45.98
8684,20240606,2,8,544,1,272.27,0.0,272.27,92.12
8685,20240606,3,18,43,3,279.59,0.0,838.77,267.36
8686,20240607,4,12,580,3,884.49,0.0,2653.47,1488.18
8687,20240607,7,12,526,3,884.49,0.0,2653.47,1488.18
8688,20240607,5,21,580,2,392.24,0.0,784.48,429.12
8689,20240607,1,27,288,2,636.28,0.0,1272.56,640.88
8690,20240607,3,20,310,4,191.18,0.0,764.72,386.2
8691,20240607,3,18,452,1,279.59,0.0,279.59,89.12
8692,20240607,6,3,127,1,100.1,0.0,100.1,57.9
8693,20240607,2,24,214,3,249.97,0.0,749.91,275.76
8694,20240607,3,15,295,3,134.22,0.05,382.53,184.71
8695,20240607,2,8,554,2,272.27,0.0,544.54,184.24
8696,20240607,5,28,136,3,609.0,0.1,1644.3,793.68
8697,20240607,1,23,479,2,726.04,0.0,1452.08,784.6
8698,20240607,2,17,36,4,224.09,0.2,717.09,182.29
8699,20240607,6,14,166,5,246.23,0.0,1231.15,284.4
8700,20240607,6,30,388,2,83.21,0.0,166.42,45.98
8701,20240607,4,4,420,5,658.36,0.0,3291.8,1763.55
8702,20240607,4,9,405,1,296.52,0.0,296.52,72.46
8703,20240607,6,22,562,1,453.16,0.0,453.16,171.56
8704,20240607,6,26,520,2,105.66,0.0,211.32,43.4
8705,20240607,1,16,587,1,706.85,0.0,706.85,407.67
8706,20240608,2,12,531,2,884.49,0.0,1768.98,992.12
8707,20240608,3,18,355,4,279.59,0.05,1062.44,300.56
8708,20240608,1,10,459,3,655.99,0.0,1967.97,972.24
8709,20240608,2,1,48,2,545.21,0.2,872.34,250.92
8710,20240608,1,12,257,1,884.49,0.0,884.49,496.06
8711,20240608,6,14,108,1,246.23,0.0,246.23,56.88
8712,20240608,1,6,160,3,350.77,0.0,1052.31,597.9
8713,20240608,6,29,595,3,354.67,0.0,1064.01,505.2
8714,20240608,1,1,553,1,545.21,0.0,545.21,234.5
8715,20240608,2,10,232,4,655.99,0.0,2623.96,1296.32
8716,20240608,1,5,325,3,98.3,0.0,294.9,128.1
8717,20240608,4,24,179,3,249.97,0.0,749.91,275.76
8718,20240608,4,6,402,2,350.77,0.0,701.54,398.6
8719,20240608,4,2,207,1,706.19,0.05,670.88,326.73
8720,20240608,2,22,103,5,453.16,0.0,2265.8,857.8
8721,20240608,1,8,110,4,272.27,0.0,1089.08,368.48
8722,20240608,4,16,78,2,706.85,0.0,1413.7,815.34
8723,20240609,3,26,250,3,105.66,0.0,316.98,65.1
8724,20240609,3,10,140,3,655.99,0.0,1967.97,972.24
8725,20240609,7,9,577,1,296.52,0.0,296.52,72.46
8726,20240609,1,23,528,1,726.04,0.0,726.04,392.3
8727,20240609,4,24,534,3,249.97,0.0,749.91,275.76
8728,20240609,6,16,52,1,706.85,0.0,706.85,407.67
8729,20240609,4,12,521,1,884.49,0.0,884.49,496.06
8730,20240609,6,1,15,4,545.21,0.0,2180.84,938.0
8731,20240609,4,3,547,3,100.1,0.0,300.3,173.7
8732,20240609,4,5,414,3,98.3,0.05,280.15,113.35
8733,20240609,7,4,140,1,658.36,0.0,658.36,352.71
8734,20240609,3,18,392,2,279.59,0.0,559.18,178.24
8735,20240609,4,19,575,4,101.21,0.05,384.6,159.32
8736,20240609,3,14,241,1,246.23,0.0,246.23,56.88
8737,20240609,6,11,457,3,504.67,0.0,1514.01,600.69
8738,20240609,3,21,170,1,392.24,0.0,392.24,214.56
8739,20240609,1,24,515,4,249.97,0.0,999.88,367.68
8740,20240610,4,10,340,3,655.99,0.05,1869.57,873.84
8741,20240610,4,24,491,3,249.97,0.0,749.91,275.76
8742,20240610,4,4,195,2,658.36,0.0,1316.72,705.42
8743,20240610,7,4,296,5,658.36,0.0,3291.8,1763.55
8744,20240610,1,3,482,3,100.1,0.1,270.27,143.67
8745,20240610,2,27,129,5,636.28,0.0,3181.4,1602.2
8746,20240610,4,22,548,2,453.16,0.0,906.32,343.12
8747,20240610,7,1,397,4,545.21,0.05,2071.8,828.96
8748,20240610,2,1,482,2,545.21,0.05,1035.9,414.48
8749,20240610,5,24,210,3,249.97,0.1,674.92,200.77
8750,20240610,3,22,384,3,453.16,0.0,1359.48,514.68
8751,20240611,7,10,538,3,655.99,0.0,1967.97,972.24
8752,20240611,2,10,568,1,655.99,0.0,655.99,324.08
8753,20240611,3,25,80,1,387.37,0.0,387.37,112.78
8754,20240611,6,17,496,1,224.09,0.2,179.27,45.57
8755,20240611,2,18,258,3,279.59,0.05,796.83,225.42
8756,20240611,5,12,571,3,884.49,0.2,2122.78,957.49
8757,20240611,1,16,539,1,706.85,0.0,706.85,407.67
8758,20240611,1,18,201,3,279.59,0.0,838.77,267.36
8759,20240611,2,10,491,2,655.99,0.0,1311.98,648.16
8760,20240611,3,28,454,1,609.0,0.0,609.0,325.46
8761,20240611,4,26,22,3,105.66,0.0,316.98,65.1
8762,20240611,5,21,218,1,392.24,0.0,392.24,214.56
8763,20240611,3,24,13,3,249.97,0.0,749.91,275.76
8764,20240611,6,29,332,3,354.67,0.1,957.61,398.8
8765,20240612,1,25,378,1,387.37,0.0,387.37,112.78
8766,20240612,1,1,239,3,545.21,0.0,1635.63,703.5
8767,20240612,4,17,79,1,224.09,0.0,224.09,90.39
8768,20240612,6,3,297,1,100.1,0.0,100.1,57.9
8769,20240612,2,14,148,4,246.23,0.0,984.92,227.52
8770,20240612,7,4,371,4,658.36,0.0,2633.44,1410.84
8771,20240612,1,13,486,4,460.51,0.0,1842.04,592.2
8772,20240612,3,13,150,3,460.51,0.2,1105.22,167.84
8773,20240612,4,21,465,4,392.24,0.0,1568.96,858.24
8774,20240612,1,29,53,5,354.67,0.1,1596.02,664.67
8775,20240612,4,22,502,1,453.16,0.0,453.16,171.56
8776,20240612,2,17,165,1,224.09,0.0,224.09,90.39
8777,20240612,2,22,82,1,453.16,0.0,453.16,171.56
8778,20240612,2,17,404,2,224.09,0.0,448.18,180.78
8779,20240612,4,27,189,4,636.28,0.0,2545.12,1281.76
8780,20240612,2,19,429,2,101.21,0.0,202.42,89.78
8781,20240612,3,9,365,3,296.52,0.0,889.56,217.38
8782,20240612,2,11,262,2,504.67,0.0,1009.34,400.46
8783,20240612,2,23,289,6,726.04,0.0,4356.24,2353.8
8784,20240612,5,6,430,3,350.77,0.05,999.69,545.28
8785,20240612,4,13,277,5,460.51,0.0,2302.55,740.25
8786,20240613,7,6,262,5,350.77,0.0,1753.85,996.5
8787,20240613,6,7,538,2,569.53,0.0,1139.06,620.4
8788,20240613,7,8,571,4,272.27,0.0,1089.08,368.48
8789,20240613,1,1,352,3,545.21,0.0,1635.63,703.5
8790,20240613,6,17,401,3,224.09,0.0,672.27,271.17
8791,20240613,3,29,362,2,354.67,0.1,638.41,265.87
8792,20240613,1,17,347,1,224.09,0.0,224.09,90.39
8793,20240613,2,27,398,3,636.28,0.0,1908.84,961.32
8794,20240613,1,29,247,2,354.67,0.0,709.34,336.8
8795,20240613,7,26,263,4,105.66,0.0,422.64,86.8
8796,20240613,6,10,171,3,655.99,0.0,1967.97,972.24
8797,20240613,6,30,423,3,83.21,0.0,249.63,68.97
8798,20240613,1,9,453,3,296.52,0.0,889.56,217.38
8799,20240614,2,11,171,1,504.67,0.0,504.67,200.23
8800,20240614,3,29,382,1,354.67,0.1,319.2,132.93
8801,20240614,1,21,170,3,392.24,0.0,1176.72,643.68
8802,20240614,7,7,567,3,569.53,0.0,1708.59,930.6
8803,20240614,4,29,134,2,354.67,0.0,709.34,336.8
8804,20240614,7,14,313,5,246.23,0.0,1231.15,284.4
8805,20240614,2,27,135,1,636.28,0.0,636.28,320.44
8806,20240614,7,7,113,1,569.53,0.0,569.53,310.2
8807,20240614,2,9,2,4,296.52,0.05,1126.78,230.54
8808,20240614,1,9,488,3,296.52,0.0,889.56,217.38
8809,20240614,6,27,468,1,636.28,0.05,604.47,288.63
8810,20240614,1,23,426,1,726.04,0.0,726.04,392.3
8811,20240614,4,3,68,2,100.1,0.0,200.2,115.8
8812,20240614,1,28,61,5,609.0,0.0,3045.0,1627.3
8813,20240614,4,10,361,3,655.99,0.0,1967.97,972.24
8814,20240614,3,5,590,5,98.3,0.1,442.35,164.35
8815,20240614,5,5,283,2,98.3,0.0,196.6,85.4
8816,20240614,1,1,104,3,545.21,0.0,1635.63,703.5
8817,20240614,3,11,568,3,504.67,0.0,1514.01,600.69
8818,20240614,4,28,43,5,609.0,0.05,2892.75,1475.05
8819,20240615,3,5,509,3,98.3,0.0,294.9,128.1
8820,20240615,2,20,343,4,191.18,0.0,764.72,386.2
8821,20240615,1,20,358,6,191.18,0.0,1147.08,579.3
8822,20240615,4,21,192,2,392.24,0.0,784.48,429.12
8823,20240615,6,7,167,4,569.53,0.1,2050.31,1012.99
8824,20240615,6,12,198,4,884.49,0.0,3537.96,1984.24
8825,20240615,1,21,329,2,392.24,0.0,784.48,429.12
8826,20240615,5,25,149,4,387.37,0.05,1472.01,373.65
8827,20240615,7,28,447,3,609.0,0.05,1735.65,885.03
8828,20240615,3,28,300,4,609.0,0.0,2436.0,1301.84
8829,20240615,7,21,549,2,392.24,0.0,784.48,429.12
8830,20240615,1,29,199,1,354.67,0.0,354.67,168.4
8831,20240615,3,11,460,5,504.67,0.0,2523.35,1001.15
8832,20240615,2,30,418,4,83.21,0.0,332.84,91.96
8833,20240615,7,14,257,4,246.23,0.1,886.43,129.03
8834,20240615,5,19,585,2,101.21,0.0,202.42,89.78
8835,20240615,6,16,259,4,706.85,0.05,2686.03,1489.31
8836,20240615,7,12,590,5,884.49,0.0,4422.45,2480.3
8837,20240616,5,14,434,5,246.23,0.0,1231.15,284.4
8838,20240616,6,4,482,1,658.36,0.0,658.36,352.71
8839,20240616,3,14,267,1,246.23,0.0,246.23,56.88
8840,20240616,1,18,545,6,279.59,0.0,1677.54,534.72
8841,20240616,4,11,234,3,504.67,0.0,1514.01,600.69
8842,20240616,5,11,16,1,504.67,0.0,504.67,200.23
8843,20240616,4,16,560,2,706.85,0.0,1413.7,815.34
8844,20240616,4,21,93,1,392.24,0.0,392.24,214.56
8845,20240616,3,19,322,2,101.21,0.0,202.42,89.78
8846,20240616,4,19,408,3,101.21,0.0,303.63,134.67
8847,20240616,4,28,410,1,609.0,0.0,609.0,325.46
8848,20240616,2,13,512,1,460.51,0.0,460.51,148.05
8849,20240616,4,27,452,4,636.28,0.0,2545.12,1281.76
8850,20240616,2,18,209,3,279.59,0.0,838.77,267.36
8851,20240616,1,4,5,1,658.36,0.0,658.36,352.71
8852,20240616,7,22,267,4,453.16,0.2,1450.11,323.71
8853,20240616,5,20,577,4,191.18,0.0,764.72,386.2
8854,20240616,6,11,538,1,504.67,0.0,504.67,200.23
8855,20240617,7,24,255,4,249.97,0.05,949.89,317.69
8856,20240617,1,20,155,4,191.18,0.0,764.72,386.2
8857,20240617,6,21,114,1,392.24,0.05,372.63,194.95
8858,20240617,1,12,58,1,884.49,0.0,884.49,496.06
8859,20240617,5,11,250,5,504.67,0.0,2523.35,1001.15
8860,20240617,5,8,564,5,272.27,0.05,1293.28,392.53
8861,20240617,4,10,304,2,655.99,0.0,1311.98,648.16
8862,20240617,3,12,162,4,884.49,0.0,3537.96,1984.24
8863,20240617,7,2,154,5,706.19,0.05,3354.4,1633.65
8864,20240617,1,12,286,5,884.49,0.0,4422.45,2480.3
8865,20240617,5,27,341,1,636.28,0.0,636.28,320.44
8866,20240617,7,6,346,3,350.77,0.0,1052.31,597.9
8867,20240617,4,13,584,1,460.51,0.0,460.51,148.05
8868,20240617,4,1,190,1,545.21,0.0,545.21,234.5
8869,20240617,5,5,572,4,98.3,0.0,393.2,170.8
8870,20240618,2,7,554,3,569.53,0.05,1623.16,845.17
8871,20240618,2,19,413,2,101.21,0.05,192.3,79.66
8872,20240618,6,16,478,2,706.85,0.0,1413.7,815.34
8873,20240618,7,21,294,3,392.24,0.1,1059.05,526.01
8874,20240618,5,16,304,3,706.85,0.0,2120.55,1223.01
8875,20240618,1,6,53,4,350.77,0.05,1332.93,727.05
8876,20240618,4,10,503,4,655.99,0.0,2623.96,1296.32
8877,20240618,6,18,28,1,279.59,0.0,279.59,89.12
8878,20240618,1,22,321,6,453.16,0.0,2718.96,1029.36
8879,20240618,5,11,186,4,504.67,0.0,2018.68,800.92
8880,20240618,2,26,379,2,105.66,0.0,211.32,43.4
8881,20240618,2,26,499,1,105.66,0.0,105.66,21.7
8882,20240618,6,27,585,3,636.28,0.0,1908.84,961.32
8883,20240619,1,1,259,2,545.21,0.0,1090.42,469.0
8884,20240619,3,7,177,4,569.53,0.0,2278.12,1240.8
8885,20240619,2,17,331,1,224.09,0.0,224.09,90.39
